Epoch,Iteration,Block,Sample Index,Rank,Row Index,Channel Index
0,11000,100,0,5,566,231
0,11200,100,0,1,418,208
0,11200,100,0,2,670,212
0,11200,100,0,3,98,297
0,11200,100,0,4,589,358
0,11200,100,0,5,566,231
0,11400,100,0,1,418,208
0,11400,100,0,2,670,212
0,11400,100,0,3,98,297
0,11400,100,0,4,589,358
0,11400,100,0,5,555,191
0,11600,100,0,1,418,208
0,11600,100,0,2,670,212
0,11600,100,0,3,98,297
0,11600,100,0,4,589,358
0,11600,100,0,5,566,231
0,0,100,0,1,539,302
0,0,100,0,2,960,334
0,0,100,0,3,202,232
0,0,100,0,4,640,238
0,0,100,0,5,311,271
0,0,100,0,1,539,302
0,0,100,0,2,960,334
0,0,100,0,3,202,232
0,0,100,0,4,640,238
0,0,100,0,5,311,271
0,200,100,0,1,489,209
0,200,100,0,2,265,75
0,200,100,0,3,571,243
0,200,100,0,4,638,165
0,200,100,0,5,167,229
0,400,100,0,1,489,209
0,400,100,0,2,266,312
0,400,100,0,3,167,147
0,400,100,0,4,941,340
0,400,100,0,5,638,165
0,600,100,0,1,489,209
0,600,100,0,2,266,312
0,600,100,0,3,810,6
0,600,100,0,4,638,165
0,600,100,0,5,167,147
0,800,100,0,1,489,209
0,800,100,0,2,266,312
0,800,100,0,3,810,6
0,800,100,0,4,638,165
0,800,100,0,5,167,147
0,1000,100,0,1,266,312
0,1000,100,0,2,810,6
0,1000,100,0,3,489,209
0,1000,100,0,4,638,165
0,1000,100,0,5,167,147
0,1200,100,0,1,638,165
0,1200,100,0,2,86,234
0,1200,100,0,3,931,383
0,1200,100,0,4,810,6
0,1200,100,0,5,266,312
0,1400,100,0,1,638,165
0,1400,100,0,2,931,383
0,1400,100,0,3,86,234
0,1400,100,0,4,167,147
0,1400,100,0,5,111,87
0,1600,100,0,1,86,234
0,1600,100,0,2,931,383
0,1600,100,0,3,670,212
0,1600,100,0,4,810,6
0,1600,100,0,5,845,351
0,1800,100,0,1,86,234
0,1800,100,0,2,670,212
0,1800,100,0,3,810,6
0,1800,100,0,4,79,51
0,1800,100,0,5,845,351
0,2000,100,0,1,79,51
0,2000,100,0,2,86,234
0,2000,100,0,3,670,212
0,2000,100,0,4,810,6
0,2000,100,0,5,845,351
0,2200,100,0,1,86,234
0,2200,100,0,2,79,51
0,2200,100,0,3,670,212
0,2200,100,0,4,810,6
0,2200,100,0,5,845,351
0,2400,100,0,1,86,234
0,2400,100,0,2,79,51
0,2400,100,0,3,670,212
0,2400,100,0,4,845,351
0,2400,100,0,5,810,6
0,2600,100,0,1,79,51
0,2600,100,0,2,670,212
0,2600,100,0,3,86,234
0,2600,100,0,4,810,6
0,2600,100,0,5,845,351
0,2800,100,0,1,670,212
0,2800,100,0,2,79,51
0,2800,100,0,3,86,234
0,2800,100,0,4,810,6
0,2800,100,0,5,845,351
0,3000,100,0,1,670,212
0,3000,100,0,2,79,51
0,3000,100,0,3,810,6
0,3000,100,0,4,845,351
0,3000,100,0,5,86,234
0,3200,100,0,1,670,212
0,3200,100,0,2,79,51
0,3200,100,0,3,810,6
0,3200,100,0,4,845,351
0,3200,100,0,5,86,234
0,3400,100,0,1,670,212
0,3400,100,0,2,79,51
0,3400,100,0,3,810,6
0,3400,100,0,4,845,351
0,3400,100,0,5,86,234
0,3600,100,0,1,670,212
0,3600,100,0,2,810,6
0,3600,100,0,3,79,51
0,3600,100,0,4,845,351
0,3600,100,0,5,86,234
0,3800,100,0,1,670,212
0,3800,100,0,2,810,6
0,3800,100,0,3,845,351
0,3800,100,0,4,79,51
0,3800,100,0,5,135,53
0,4000,100,0,1,670,212
0,4000,100,0,2,810,6
0,4000,100,0,3,135,53
0,4000,100,0,4,79,51
0,4000,100,0,5,845,351
0,4200,100,0,1,670,212
0,4200,100,0,2,135,53
0,4200,100,0,3,810,6
0,4200,100,0,4,79,51
0,4200,100,0,5,845,351
0,4400,100,0,1,670,212
0,4400,100,0,2,135,53
0,4400,100,0,3,810,6
0,4400,100,0,4,79,51
0,4400,100,0,5,845,351
0,4600,100,0,1,670,212
0,4600,100,0,2,135,53
0,4600,100,0,3,810,6
0,4600,100,0,4,79,51
0,4600,100,0,5,845,351
0,4800,100,0,1,670,212
0,4800,100,0,2,135,53
0,4800,100,0,3,810,6
0,4800,100,0,4,79,51
0,4800,100,0,5,845,351
0,5000,100,0,1,670,212
0,5000,100,0,2,135,53
0,5000,100,0,3,810,6
0,5000,100,0,4,79,51
0,5000,100,0,5,418,208
0,5200,100,0,1,670,212
0,5200,100,0,2,135,53
0,5200,100,0,3,810,6
0,5200,100,0,4,418,208
0,5200,100,0,5,845,351
0,5400,100,0,1,670,212
0,5400,100,0,2,135,53
0,5400,100,0,3,810,6
0,5400,100,0,4,418,208
0,5400,100,0,5,845,351
0,5600,100,0,1,670,212
0,5600,100,0,2,135,53
0,5600,100,0,3,418,208
0,5600,100,0,4,810,6
0,5600,100,0,5,780,51
0,5800,100,0,1,670,212
0,5800,100,0,2,418,208
0,5800,100,0,3,135,53
0,5800,100,0,4,810,6
0,5800,100,0,5,780,51
0,6000,100,0,1,670,212
0,6000,100,0,2,418,208
0,6000,100,0,3,135,53
0,6000,100,0,4,810,6
0,6000,100,0,5,780,51
0,6200,100,0,1,670,212
0,6200,100,0,2,418,208
0,6200,100,0,3,135,53
0,6200,100,0,4,810,6
0,6200,100,0,5,98,297
0,6400,100,0,1,670,212
0,6400,100,0,2,418,208
0,6400,100,0,3,135,53
0,6400,100,0,4,98,297
0,6400,100,0,5,810,6
0,6600,100,0,1,670,212
0,6600,100,0,2,418,208
0,6600,100,0,3,135,53
0,6600,100,0,4,98,297
0,6600,100,0,5,810,6
0,6800,100,0,1,670,212
0,6800,100,0,2,418,208
0,6800,100,0,3,98,297
0,6800,100,0,4,135,53
0,6800,100,0,5,810,6
0,7000,100,0,1,670,212
0,7000,100,0,2,418,208
0,7000,100,0,3,98,297
0,7000,100,0,4,135,53
0,7000,100,0,5,79,51
0,7200,100,0,1,670,212
0,7200,100,0,2,418,208
0,7200,100,0,3,98,297
0,7200,100,0,4,135,53
0,7200,100,0,5,79,51
0,7400,100,0,1,670,212
0,7400,100,0,2,418,208
0,7400,100,0,3,98,297
0,7400,100,0,4,79,51
0,7400,100,0,5,135,53
0,7600,100,0,1,670,212
0,7600,100,0,2,418,208
0,7600,100,0,3,98,297
0,7600,100,0,4,79,51
0,7600,100,0,5,135,53
0,7800,100,0,1,670,212
0,7800,100,0,2,418,208
0,7800,100,0,3,98,297
0,7800,100,0,4,79,51
0,7800,100,0,5,135,53
0,8000,100,0,1,670,212
0,8000,100,0,2,418,208
0,8000,100,0,3,98,297
0,8000,100,0,4,135,53
0,8000,100,0,5,79,51
0,8200,100,0,1,670,212
0,8200,100,0,2,418,208
0,8200,100,0,3,98,297
0,8200,100,0,4,135,53
0,8200,100,0,5,79,51
0,8400,100,0,1,670,212
0,8400,100,0,2,418,208
0,8400,100,0,3,98,297
0,8400,100,0,4,135,53
0,8400,100,0,5,79,51
0,8600,100,0,1,670,212
0,8600,100,0,2,418,208
0,8600,100,0,3,98,297
0,8600,100,0,4,810,6
0,8600,100,0,5,135,53
0,8800,100,0,1,670,212
0,8800,100,0,2,418,208
0,8800,100,0,3,98,297
0,8800,100,0,4,810,6
0,8800,100,0,5,135,53
0,9000,100,0,1,670,212
0,9000,100,0,2,418,208
0,9000,100,0,3,98,297
0,9000,100,0,4,810,6
0,9000,100,0,5,135,53
0,9200,100,0,1,670,212
0,9200,100,0,2,418,208
0,9200,100,0,3,98,297
0,9200,100,0,4,810,6
0,9200,100,0,5,135,53
0,9400,100,0,1,670,212
0,9400,100,0,2,418,208
0,9400,100,0,3,98,297
0,9400,100,0,4,810,6
0,9400,100,0,5,135,53
0,9600,100,0,1,670,212
0,9600,100,0,2,418,208
0,9600,100,0,3,98,297
0,9600,100,0,4,810,6
0,9600,100,0,5,135,53
0,9800,100,0,1,670,212
0,9800,100,0,2,418,208
0,9800,100,0,3,98,297
0,9800,100,0,4,810,6
0,9800,100,0,5,135,53
0,10000,100,0,1,670,212
0,10000,100,0,2,418,208
0,10000,100,0,3,98,297
0,10000,100,0,4,810,6
0,10000,100,0,5,135,53
